,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,age^2,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,13.0,20.0
147796,0.055549074000000004,58,0,2583.0,6623.0,9,0,1,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129318,0.083554571,71,0,0.6745125590000001,5692.0,24,0,2,0,0.0,5041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79842,0.916074717,33,1,0.143781241,3400.0,5,9,0,0,1.0,1089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83450,0.23826235399999998,50,0,2515.0,6623.0,12,0,1,0,0.0,2500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132371,0.010637525,68,1,0.195407355,11365.0,12,0,1,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145879,0.075902803,37,0,0.102542131,3500.0,3,0,0,0,0.0,1369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24933,0.0,68,0,0.11785986300000001,5251.0,10,0,1,0,0.0,4624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72735,312.0,83,0,318.0,6623.0,3,0,0,0,0.0,6889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65955,0.913912961,31,0,1.4197002140000001,1400.0,9,0,1,0,1.0,961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41438,0.28435387100000004,62,0,0.283572143,3000.0,6,0,1,0,0.0,3844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84788,0.112673785,44,0,2701.0,6623.0,4,0,1,0,0.0,1936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118984,0.093456383,42,0,0.396356365,4500.0,6,0,1,0,1.0,1764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117928,0.235063745,33,0,0.169200906,3090.0,9,0,0,0,0.0,1089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131579,0.273515099,29,0,0.752654591,1600.0,4,0,0,0,0.0,841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83817,0.9999998999999999,54,0,0.327564895,1617.0,8,0,0,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82303,0.080950454,48,0,0.243954699,6533.0,7,0,1,0,1.0,2304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113983,0.9999998999999999,32,2,645.0,6623.0,2,0,0,0,1.0,1024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76580,0.0,46,0,0.0,6623.0,7,0,0,0,2.0,2116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116087,0.253941572,66,0,1.374464439,3500.0,22,0,2,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8127,0.047347735999999994,59,0,0.12456880000000001,10435.0,5,0,0,0,1.0,3481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45480,0.18316056100000003,49,0,0.29473135100000003,5750.0,6,0,2,0,0.0,2401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23501,0.065765912,71,0,0.021863612999999997,3841.0,6,0,0,0,0.0,5041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119362,0.963433795,35,0,0.301465035,6620.0,10,0,2,0,2.0,1225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10179,0.052528199000000005,36,1,0.261836202,14932.0,11,0,1,0,2.0,1296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27232,0.283060796,53,0,1.040433925,6083.0,17,0,4,0,1.0,2809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117286,0.678155051,30,0,0.365853659,2500.0,6,0,0,0,0.0,900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75001,0.0022596820000000003,57,0,1596.0,6623.0,11,0,1,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134010,0.05254939,73,0,0.250937266,4000.0,10,0,0,0,0.0,5329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70353,0.041477999999999994,63,0,0.35616096,4000.0,12,0,1,0,1.0,3969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26382,0.09152181599999999,50,0,1224.0,6623.0,6,0,1,0,1.0,2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76880,0.076840243,54,0,0.394780261,6666.0,5,0,2,0,2.0,2916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127812,0.0,47,0,0.18496525600000002,7914.0,5,0,1,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132340,0.786327894,62,0,2340.0,6623.0,4,0,2,0,0.0,3844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6371,0.914241764,43,1,0.85765896,2767.0,11,0,1,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67902,0.35520684700000005,43,0,0.171603893,9451.0,6,0,1,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21253,0.6982699929999999,44,0,0.837454398,4933.0,17,0,3,0,0.0,1936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143684,0.7958115179999999,32,0,1.0012494790000002,2400.0,5,1,1,0,0.0,1024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17416,0.022411215,72,0,412.0,6623.0,8,0,0,0,0.0,5184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77606,0.855617028,56,0,0.314846255,5300.0,6,0,0,0,0.0,3136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17059,0.24400947,65,0,0.338636566,11250.0,22,0,2,0,0.0,4225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,0.011986243,77,0,0.010284245,7000.0,21,0,0,0,0.0,5929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22646,0.015645507,65,0,0.012183693,3200.0,5,0,0,0,0.0,4225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,0.292567833,64,0,2231.0,0.0,5,0,1,0,0.0,4096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31985,0.071253585,78,0,0.197354253,6500.0,19,0,3,0,1.0,6084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127268,0.588176478,47,0,0.9189189190000001,2552.0,6,0,1,0,1.0,2209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54642,0.103741355,72,0,0.12564572599999999,6000.0,4,0,1,0,0.0,5184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46972,0.7022977020000001,51,1,0.312651478,4125.0,6,0,2,1,0.0,2601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9268,0.540114971,38,0,0.169709437,11666.0,6,0,1,0,2.0,1444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81655,0.9999998999999999,43,0,0.177489177,8084.0,3,0,1,0,3.0,1849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79132,0.046049177000000004,69,0,0.79253665,2250.0,8,0,1,0,0.0,4761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63641,0.021449605,53,0,0.00921388,5100.0,9,0,0,0,0.0,2809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11527,0.89837377,50,0,0.302631579,7599.0,13,0,1,0,1.0,2500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100205,0.563218391,45,0,0.364115615,5500.0,3,0,1,0,3.0,2025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4134,0.015945165,45,0,0.106444678,20000.0,6,0,1,0,1.0,2025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35106,0.962459913,31,0,484.0,6623.0,2,0,0,0,0.0,961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125723,0.427044074,43,0,0.07224917,3916.0,7,0,0,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94159,0.079278414,62,0,118.0,6623.0,3,0,0,0,1.0,3844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33524,0.10859427,21,0,4.0,6623.0,1,0,0,0,1.0,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44608,0.12349943199999999,73,0,153.0,6623.0,5,0,0,0,0.0,5329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25377,0.221289122,47,0,0.368906606,8779.0,4,0,1,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107140,0.117250231,54,0,0.333525678,1732.0,6,0,1,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34419,0.47939505,32,0,0.25288651100000004,3550.0,4,0,0,0,4.0,1024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126214,0.22958469399999998,39,1,0.207537108,11250.0,5,0,2,0,3.0,1521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51310,0.055905243,53,0,0.381061825,4350.0,8,0,1,0,0.0,2809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88616,0.011592163,58,0,1860.0,6623.0,8,0,1,0,3.0,3364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107056,0.13091048,32,0,0.363472189,8305.0,13,0,2,0,3.0,1024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61265,0.060134267000000005,25,0,0.0059269019999999995,3036.0,4,0,0,0,0.0,625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114248,0.5184844,54,0,0.448130894,8800.0,12,0,2,0,3.0,2916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87703,0.093506387,43,0,0.392428596,5916.0,11,0,2,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54369,1.116376663,37,1,0.16289326699999998,3400.0,5,4,0,3,0.0,1369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115160,1.16429776,40,4,0.166001925,7270.0,14,0,0,2,0.0,1600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30628,0.134254553,48,0,0.646844384,4388.0,9,0,3,0,3.0,2304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,0.061205132999999995,45,0,1172.0,6623.0,9,0,1,0,5.0,2025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103576,0.227126493,51,0,0.460147149,3261.0,7,0,0,0,2.0,2601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134959,0.541483209,71,0,0.29465438899999996,24000.0,17,0,2,0,1.0,5041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15679,0.155475902,42,0,1406.0,6623.0,9,0,1,0,0.0,1764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123751,0.03802266,59,0,27.0,6623.0,2,0,0,0,1.0,3481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79261,1.142857143,32,1,0.056857143,3499.0,2,0,0,0,2.0,1024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40859,0.0,66,0,0.116221621,8500.0,15,0,0,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149683,0.021639962999999998,54,0,27.0,6623.0,7,0,0,0,1.0,2916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140501,0.009522220999999999,69,0,17.0,6623.0,7,0,0,0,0.0,4761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115353,0.122072228,41,0,0.638133333,3749.0,9,0,1,0,1.0,1681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19940,0.0,36,1,0.22929340199999998,2136.0,6,0,0,0,1.0,1296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24255,0.014364331999999999,81,0,0.10578781400000001,9830.0,15,0,1,0,0.0,6561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115111,0.265283475,48,0,0.385107099,17833.0,12,0,2,0,4.0,2304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85010,0.035708791000000004,40,2,0.12360387199999999,9400.0,7,0,1,0,2.0,1600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87966,0.15239238,46,0,0.327177732,11100.0,6,0,2,0,3.0,2116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64418,0.019383123999999998,45,0,0.011535688999999998,1386.0,6,0,0,0,2.0,2025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65224,0.9999998999999999,24,98,0.0,6623.0,0,98,0,98,0.0,576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27407,0.088092011,70,0,0.280235988,6101.0,7,0,1,0,2.0,4900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69806,0.421594952,51,0,0.378316032,10403.0,14,0,1,0,1.0,2601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98529,0.058134405,37,0,3213.0,6623.0,11,0,2,0,2.0,1369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141005,0.9971525059999999,59,2,2313.0,6623.0,12,1,0,0,2.0,3481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117399,0.24979453199999999,41,5,0.514529459,3750.0,7,0,1,0,3.0,1681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113462,0.09769173099999999,58,0,0.125690362,11225.0,4,0,1,0,4.0,3364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102535,0.85276407,52,0,4515.0,6623.0,5,0,2,0,0.0,2704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30699,0.296550916,43,1,0.502199707,7500.0,10,0,1,0,3.0,1849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78977,0.8416539590000001,48,0,0.287609445,11306.0,7,0,2,0,0.0,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73440,0.712525709,51,0,0.53820515,12000.0,15,0,2,0,2.0,2601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114778,0.682289714,33,0,0.329223592,3000.0,10,0,0,0,0.0,1089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12591,0.923726768,59,0,0.506369916,6514.0,10,0,3,0,1.0,3481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143835,0.122476486,64,0,0.11464119099999999,4500.0,6,0,0,0,0.0,4096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10669,0.059554453,58,0,0.491375448,8927.0,14,0,1,0,0.0,3364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73897,0.278626967,66,1,9.720399429,700.0,15,0,3,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133183,0.004385837,72,0,3004.0,6623.0,11,0,2,0,0.0,5184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84848,0.935486803,60,0,0.305886415,5792.0,4,0,1,0,1.0,3600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36749,0.487593512,63,0,0.325438109,19800.0,19,0,3,0,1.0,3969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83031,0.57629658,57,0,0.320076507,15161.0,14,0,4,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114780,0.745759258,80,2,0.32448855600000004,19747.0,21,0,3,0,0.0,6400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92365,0.009841586999999999,71,0,243.0,6623.0,8,0,1,0,0.0,5041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89222,0.000599983,49,0,0.380211574,9641.0,11,0,3,0,0.0,2401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8342,0.982120773,51,0,0.328345802,9623.0,9,0,2,0,1.0,2601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48441,0.138313174,52,0,0.677705784,4166.0,10,0,1,0,3.0,2704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81027,0.216731793,50,0,0.264824892,7166.0,9,0,3,0,3.0,2500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109426,0.212121212,64,0,0.7204512890000001,11167.0,17,0,5,0,0.0,4096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11913,0.013998726999999999,43,0,1013.0,6623.0,2,0,1,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23740,0.449394869,51,0,0.6743585009999999,5416.0,14,0,3,0,2.0,2601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118123,1.67179093,73,1,0.406831436,3600.0,6,5,2,1,0.0,5329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120204,0.0,54,0,0.43760815200000003,5200.0,10,0,2,0,1.0,2916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92175,0.146955466,83,0,0.276692413,2200.0,9,0,0,0,0.0,6889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131802,0.72037829,43,1,0.46013833299999995,2746.0,4,0,1,0,0.0,1849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38187,0.9999998999999999,26,1,0.487926728,1200.0,4,0,0,1,0.0,676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,0.01029897,29,0,0.00119952,2500.0,1,0,0,0,0.0,841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57753,0.201262362,56,0,0.37980887,4080.0,10,0,1,0,2.0,3136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22709,0.070286084,82,0,0.022888712999999998,3800.0,3,0,0,0,0.0,6724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144671,0.9760239759999999,28,2,0.19552179100000003,2500.0,7,1,0,0,0.0,784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75122,0.26134417,32,0,0.180876595,7916.0,5,0,0,0,0.0,1024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84780,0.032767764,56,0,1074.0,6623.0,7,0,1,0,1.0,3136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42625,0.9999998999999999,86,0,0.0,6623.0,0,0,0,0,1.0,7396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42564,0.152924975,59,1,0.32956725600000003,9381.0,6,1,1,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28863,0.9999998999999999,40,0,0.8002666070000001,4500.0,6,0,2,0,1.0,1600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24563,0.412525939,50,0,0.434421935,11451.0,10,0,2,0,4.0,2500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43347,0.006603678000000001,45,0,0.258353065,3800.0,10,0,1,0,2.0,2025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134089,0.9999998999999999,45,2,0.39618906200000004,4040.0,3,2,1,3,2.0,2025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138280,0.0,34,0,765.0,6623.0,10,0,0,0,2.0,1156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73458,0.902599257,27,0,94.0,6623.0,1,0,0,0,1.0,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36960,1.036900369,31,1,142.0,6623.0,6,0,0,1,0.0,961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114305,0.149192779,54,0,0.40222589299999995,11500.0,20,0,2,0,0.0,2916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63234,0.9999998999999999,79,0,10.0,6623.0,2,0,0,0,0.0,6241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114903,0.002920542,47,0,0.00339932,5000.0,4,0,0,0,0.0,2209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11085,0.108294585,62,0,0.454584466,6990.0,7,0,2,0,0.0,3844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39609,0.059972368,66,0,338.0,6623.0,11,0,1,0,0.0,4356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22819,0.062168577,90,0,0.011996001000000001,3000.0,4,0,0,0,0.0,8100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46609,0.240578373,55,0,0.39973351100000004,1500.0,4,0,0,0,0.0,3025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120351,1.88e-05,57,0,1637.0,6623.0,10,0,2,0,0.0,3249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109607,0.22059024600000002,79,0,0.33656297799999996,1960.0,11,0,1,0,0.0,6241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21129,0.110736929,59,0,0.417435823,13867.0,12,0,3,0,0.0,3481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96312,0.193702166,61,0,0.290713528,6600.0,16,0,3,0,0.0,3721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32438,0.0,49,0,0.15350997,7321.0,8,0,2,0,1.0,2401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106421,0.0,78,0,0.00139972,5000.0,10,0,0,0,0.0,6084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
